"kids","life.survey_1","life.survey_2","life.survey_3","life.survey_4","life.survey_5","life.survey_6","life.survey_7","life.survey_8","life.survey_9","life.survey_10","life.survey_11","life.survey_12","life.survey_13","life.survey_14","life.survey_15","life.survey_16","life.survey_17","life.survey_18","life.survey_19","life.survey_20","life.survey_21","life.survey_22","life.survey_23","life.survey_24","life.survey_25","life.survey_26","life.survey_27","life.survey_28","life.survey_29","life.survey_30","life.survey_31","life.survey_32","life.survey_33","life.survey_34","life.survey_35","life.survey_36","life.survey_37","life.survey_38","life.survey_39","life.survey_40","life.survey_41","life.survey_42","life.survey_43","life.survey_44","life.survey_45","life.survey_46","life.survey_47","life.survey_48","life.survey_49","life.survey_50","life.survey_51","life.survey_52","life.survey_53","life.survey_54","life.survey_55","life.survey_56","life.survey_57","life.survey_58","life.survey_59","life.survey_60","life.survey_61","life.survey_62","life.survey_63","life.survey_64","life.survey_65","life.survey_66","life.survey_67","life.survey_68","life.survey_69","life.survey_70","life.survey_71","life.survey_72","life.survey_73","life.survey_74","life.survey_75","life.survey_76","life.survey_77","life.survey_78","life.survey_79","life.survey_80","life.survey_81","past.year.survey_1","past.year.survey_2","past.year.survey_3","past.year.survey_4","past.year.survey_5","past.year.survey_6","past.year.survey_7","past.year.survey_8","past.year.survey_9","past.year.survey_10","past.year.survey_11","past.year.survey_12","past.year.survey_13","past.year.survey_14","past.year.survey_15","past.year.survey_16","past.year.survey_17","past.year.survey_18","past.year.survey_19","past.year.survey_20","past.year.survey_21","past.year.survey_22","past.year.survey_23","past.year.survey_24","past.year.survey_25","past.year.survey_26","past.year.survey_27","past.year.survey_28","past.year.survey_29","past.year.survey_30","past.year.survey_31","past.year.survey_32","past.year.survey_33","past.year.survey_34","past.year.survey_35","past.year.survey_36","past.year.survey_37","past.year.survey_38","past.year.survey_39","past.year.survey_40","past.year.survey_41","past.year.survey_42","past.year.survey_43","past.year.survey_44","past.year.survey_45","past.year.survey_46","past.year.survey_47","past.year.survey_48","past.year.survey_49","past.year.survey_50","past.year.survey_51","past.year.2_1","past.year.2_2","past.year.2_3","past.year.2_4","past.year.2_5","past.year.2_6","past.year.2_7","past.year.2_8","past.year.2_9","past.year.2_10","past.year.2_11","past.year.2_12","past.year.2_13","past.year.2_14","past.year.2_15","past.year.2_16","past.year.2_17","past.year.2_18","past.year.2_19","past.year.2_20","past.year.have_1","past.year.have_2","past.year.have_3","past.year.have_4","past.year.have_5","past.year.have_6","past.year.have_7","past.year.have_8","divorce","clothes","gender","age","child.age","family.death.age","education","socioeconomic","income","political.views","religious","religious_8_TEXT","relationship.time","weight","covid_NPS_GROUP","covid","work","essential","home","in.person","video.chat","community","media","government_NPS_GROUP","government","return.to.school_NPS_GROUP","return.to.school","contracted","public.health_NPS_GROUP","public.health","distancing_NPS_GROUP","distancing","children.care.now","children.care.past","SelfProtection","DiseaseAvoidance","AffiliationGroup","AffiliationExclusion","AffiliationIndependence","Status","MateSeeking","MateRetentionGeneral","MateRetentionBreakup","KinCareFamily","KinCareChild","Extraversion","Agreeableness","Conscientiousness","Neuroticism","Openness","STMO","LTMO","PVDInfect","PVDGerm","Dominance","Prestige","ECRAnxiety","ECRAvoidance","NeedtoBelong","BDW","ChildhoodResources","CurrentResources","ChildhoodStability","Liberal","marital.status","eAmericanIndian","eAsian","eBlack","eHispanic","eWhite","ePacificIslander","eOther","wFullTime","wPartTime","wUnemployedLooking","wUnemployedNotLooking","wStudent","wOther","height"
"Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes",3,0,6,6,0,4,8,0,0,0,7,0,4,0,0,6,0,5,6,5,6,6,6,7,8,4,0,6,0,4,0,6,10,7,0,0,0,4,3,0,4,0,6,0,8,8,0,7,6,0,0,2,2,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,"No","No","No","No","No","No","No","No","",3,"Female",31,22,NA,"Some college","Middle Middle","60,000-69,999","Republican","Atheist","",6,150,1,6,"Sometimes","No","Yes",7,12,"Yes",30,2,7,2,7,0,1,5,1,5,12,12,3.66666666666667,4.66666666666667,3.83333333333333,3.16666666666667,4.16666666666667,4,4,4.16666666666667,4.16666666666667,3.83333333333333,4.83333333333333,2.875,2.88888888888889,3.11111111111111,3,3.4,2.8,3.42857142857143,4.42857142857143,4.375,4.125,3.33333333333333,NA,NA,NA,NA,3.5,3,4,2,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67
"No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,4,0,0,2,5,0,0,0,0,0,3,0,0,2,"Yes","Yes","No","No","No","No","No","No","",2,"Male",32,NA,6,"Associates degree","Working","20,000-39,999","Democrat","Atheist","",6,280,2,7,"No",NA,NA,2,0,"Yes",20,1,2,1,0,0,2,8,3,10,NA,NA,6.5,7,3.33333333333333,3,6.33333333333333,2.5,0.833333333333333,6.33333333333333,3.16666666666667,4.83333333333333,NA,1,3.77777777777778,3.66666666666667,3.375,3.2,NA,NA,NA,NA,NA,NA,1.66666666666667,1.55555555555556,2.7,2.25,1.5,2,5,5.33333333333333,"Committed Relationship",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75
"No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,1,5,0,0,0,0,0,1,3,6,0,0,0,0,0,6,0,0,2,"No","No","No","No","No","Yes","No","No","",5,"Female",26,NA,6,"Bachelors degree","Lower Middle","30,000-39,999","Democrat","Atheist","",1,120,2,8,"No",NA,NA,0,3,"Yes",30,1,2,1,0,0,3,10,3,10,NA,NA,3.33333333333333,6.33333333333333,6,6,2.66666666666667,3.83333333333333,4.5,NA,NA,6.33333333333333,NA,1,4.22222222222222,2.66666666666667,4.75,4.4,NA,NA,NA,NA,NA,NA,4.66666666666667,5.16666666666667,5.4,1.91666666666667,5,3,6.66666666666667,7,"Single",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64
"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes",0,1,1,6,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,5,0,1,1,0,4,2,1,1,1,1,0,6,0,0,0,0,7,0,0,1,0,5,2,0,0,4,5,0,0,7,0,0,0,7,0,1,"Yes","Yes","No","No","No","Yes","No","Yes","",4,"Female",35,35,33,"Associates degree","Upper Middle","80,000-89,999","Democrat","Atheist","",3,140,2,8,"Yes","Yes","No",8,1,"Yes",60,1,3,1,5,1,2,7,3,10,16,16,5.66666666666667,6.5,7,3.16666666666667,4.16666666666667,4.83333333333333,1,6,1,7,7,4.625,4.77777777777778,4.66666666666667,1.25,4.7,3.6,5,2,4.875,3.75,6.33333333333333,NA,NA,NA,NA,6,4.5,5.33333333333333,6,"Committed Relationship",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,66
"No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,1,2,5,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,6,0,0,0,0,6,0,0,0,5,0,0,0,0,0,"No","No","No","No","No","No","Yes","No","",2,"Male",33,NA,20,"Bachelors degree","Lower Middle","40,000-49,999","Independent","Atheist","",2,130,2,7,"Yes","No","Yes",4,1,"Yes",15,1,4,1,1,0,3,9,3,9,NA,NA,2.66666666666667,4.33333333333333,3.33333333333333,2,6,4.5,2.83333333333333,5.83333333333333,2.33333333333333,4,NA,2.125,2.77777777777778,4,2.625,3.8,NA,NA,NA,NA,NA,NA,2.05555555555556,3.72222222222222,1.7,3.25,3.25,3.25,3,7,"Dating One",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,67
"Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,"No","No","No","No","No","No","No","No","",5,"Male",34,28,2,"Bachelors degree","Working","20,000-39,999","Independent","Catholic","",7,190,3,9,"Yes","Yes","Yes",3,10,"Yes",20,1,5,1,5,0,3,10,1,6,15,10,5.33333333333333,4.5,3.83333333333333,4.16666666666667,4.16666666666667,4,3.5,5,4,5.33333333333333,5.5,3,3.22222222222222,3,3.25,3.4,NA,NA,NA,NA,NA,NA,3.83333333333333,3.94444444444444,3.4,3.66666666666667,3.25,1,5.33333333333333,4,"Married",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69
"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,1,1,0,0,0,0,7,2,0,0,0,5,0,5,0,3,6,0,0,0,2,3,2,5,0,2,"No","No","No","No","No","No","No","No","",2,"Female",43,26,21,"Associates degree","Working","40,000-49,999","Democrat","Catholic","",8,145,2,8,"Yes","Yes","Yes",8,4,"Yes",40,1,4,1,4,0,2,8,2,8,5,4,3.5,5.5,5,2.16666666666667,5.16666666666667,2.5,0.833333333333333,6,2,6.83333333333333,5.83333333333333,2.25,4.22222222222222,4.33333333333333,2.875,2.6,1.1,5,2.42857142857143,5.125,2.125,5.11111111111111,NA,NA,NA,NA,1.5,2,5,6,"Married",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62
"No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No",0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,3,3,5,0,1,5,1,0,2,0,0,6,0,0,3,"Maybe","Maybe","No","No","No","No","No","No","",2,"Male",43,NA,28,"High scool completed or GED","Lower Middle","70,000-79,999","Democrat","Atheist","",9,210,2,8,"Sometimes","No","Yes",3,0,"Yes",30,1,1,1,0,0,3,10,3,10,NA,NA,4.16666666666667,5.5,6.16666666666667,2.83333333333333,4.5,4.66666666666667,0.833333333333333,6.83333333333333,1,7,NA,3.75,5,4.11111111111111,2.5,4.6,1.4,5,2.28571428571429,3.375,1.375,6.66666666666667,NA,NA,NA,NA,4.75,6,4.33333333333333,7,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68
"Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,6,0,0,0,"No","No","No","No","Yes","No","No","Yes","25",2,"Female",55,18,25,"Associates degree","Middle Middle","100,000-149,999","Independent","Other","agnostic",9,113,1,6,"No",NA,NA,0,1,"Yes",60,1,2,1,0,0,2,7,3,10,8,3,5,3.33333333333333,6,3,4,4.5,0.833333333333333,5.83333333333333,1,6,6.83333333333333,3.875,4.33333333333333,4.55555555555556,1.375,3.8,NA,NA,NA,NA,NA,NA,1.27777777777778,1.66666666666667,3,2.5,4,6,6.66666666666667,3,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64
"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","No",0,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,5,"Yes","Yes","No","No","No","Yes","No","No","",2,"Female",35,26,27,"Bachelors degree","Lower Middle","50,000-59,999","Democrat","Other","None",8,135,1,5,"No",NA,NA,0,1,"Yes",30,1,3,1,0,0,1,6,3,10,18,18,6.5,7,4,1.83333333333333,7,5.5,3,4.16666666666667,1,5.33333333333333,6.83333333333333,3.75,2,4.44444444444444,3.5,4.5,4.4,4.14285714285714,4.14285714285714,6,4.625,5.33333333333333,NA,NA,NA,NA,3.25,3.25,5.33333333333333,6,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63
"No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,6,0,0,0,3,2,1,0,0,0,1,0,5,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,3,0,0,0,3,0,0,0,"Yes","No","No","No","No","No","No","No","18",2,"Female",47,NA,17,"Bachelors degree","Lower Middle","50,000-59,999","Democrat","Other","none",6,130,1,5,"No",NA,NA,1,0,"Yes",10,1,0,1,0,0,3,10,3,10,NA,NA,4.16666666666667,5.33333333333333,4.5,4.16666666666667,3.66666666666667,3.33333333333333,1.83333333333333,4.5,2.16666666666667,2.5,NA,4,3.22222222222222,3.11111111111111,3,3.9,NA,NA,NA,NA,NA,NA,1.38888888888889,2.5,4.9,1.58333333333333,1.5,2.5,2.66666666666667,6,"Dating One",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70
"Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,6,0,2,0,3,6,0,0,0,0,1,5,0,0,5,"No","No","No","No","No","No","No","No","",2,"Male",40,35,21,"Bachelors degree","Middle Middle","70,000-79,999","Republican","Protestant Christian","",7,200,1,6,"Yes","No","Yes",1,0,"Yes",60,1,5,1,2,0,1,5,1,6,6,6,5.5,5.33333333333333,5.5,3.66666666666667,5,3.33333333333333,0.833333333333333,6.83333333333333,1.16666666666667,6.33333333333333,6.16666666666667,3.875,4.77777777777778,4.88888888888889,1.125,4.3,NA,NA,NA,NA,NA,NA,0.944444444444444,1,1.7,4.08333333333333,2,6,4,1,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67
"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","No","No",0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,7,0,1,1,0,0,7,0,3,1,"Yes","No","No","No","No","No","No","No","7",2,"Female",38,18,37,"Some college","Working","Under 20,000","Independent","Other","Pagan/Hereditary ",1,200,1,5,"No",NA,NA,0,0,"Yes",5,1,3,1,0,2,3,10,3,9,18,11,5.16666666666667,6.5,3.33333333333333,5.66666666666667,4.16666666666667,2.5,4.16666666666667,NA,NA,6.16666666666667,7,1.5,3.11111111111111,4,4,4.3,3.7,3.71428571428571,4.85714285714286,5.375,1.75,3.44444444444444,NA,NA,NA,NA,1.25,1,2,4.66666666666667,"Single",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,61
"Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",0,2,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,"No","No","No","No","No","No","No","No","0",2,"Female",38,36,NA,"Bachelors degree","Working","20,000-39,999","Democrat","Jewish","",1,205,2,8,"Sometimes","No","Yes",5,0,"Yes",200,1,0,1,0,1,3,10,3,10,18,12,3.83333333333333,4.83333333333333,4.5,5.33333333333333,4.83333333333333,3.33333333333333,3.33333333333333,NA,NA,3.83333333333333,4.16666666666667,3.5,2.88888888888889,2.55555555555556,2.75,2.9,3.1,2.57142857142857,2.28571428571429,5,4.375,3.88888888888889,NA,NA,NA,NA,4.75,4.5,4.33333333333333,7,"Single",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65
"No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No",0,3,1,2,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,1,1,0,5,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,0,0,0,0,0,1,0,0,3,5,0,0,0,2,4,5,0,0,2,"No","No","No","No","No","No","No","No","",3,"Other",34,NA,3,"Associates degree","Working","Under 20,000","Independent","Other","Buddhist",1,155,2,7,"No",NA,NA,5,2,"No",20,1,3,1,4,0,2,7,2,8,NA,NA,5.83333333333333,4.83333333333333,5.66666666666667,3.83333333333333,5,4.66666666666667,4.83333333333333,NA,NA,6,NA,3.5,4.22222222222222,4.22222222222222,2.5,3.5,3.3,4.14285714285714,2.85714285714286,4.375,3.875,6,NA,NA,NA,NA,3.75,3.75,2,6,"Single",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,73
"No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes",0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,0,0,4,3,6,0,2,0,0,3,7,5,5,5,"No","No","No","No","No","No","No","Yes","",3,"Male",33,NA,25,"Bachelors degree","Middle Middle","70,000-79,999","Republican","Catholic","",5,170,2,7,"No",NA,NA,2,8,"Yes",60,2,8,1,0,1,2,8,3,10,NA,NA,6.33333333333333,6.83333333333333,6.66666666666667,4.33333333333333,2.83333333333333,6.33333333333333,0.833333333333333,6.83333333333333,1.83333333333333,6.83333333333333,NA,4.375,4.33333333333333,4.66666666666667,1.625,4.7,4.1,4.85714285714286,3.42857142857143,3.125,5.75,6.55555555555556,NA,NA,NA,NA,5,6.5,7,3.33333333333333,"Married",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72
